Target, Date, X (au), Y (au), Z (au), Xp (au/day), Yp (au/day), Zp (au/day), Observer distance (au)
Earth,   2020-01-01T00:00:00.00,   -0.1663595623113,    0.9691180051977,   -0.0000412551760,   -0.0172391514783,   -0.0029817626678,    0.0000004253840,    0.9832930456750
Earth,   2020-01-02T00:00:00.00,   -0.1835711972590,    0.9659854466471,   -0.0000408887920,   -0.0171832180271,   -0.0032831437682,    0.0000003061148,    0.9832732424250
Earth,   2020-01-03T00:00:00.00,   -0.2007242113900,    0.9625521554454,   -0.0000406446602,   -0.0171219218934,   -0.0035832113478,    0.0000001817048,    0.9832582888756
Earth,   2020-01-04T00:00:00.00,   -0.2178132785261,    0.9588194940716,   -0.0000405254345,   -0.0170553364960,   -0.0038818683684,    0.0000000571452,    0.9832484162999
Earth,   2020-01-05T00:00:00.00,   -0.2348331474263,    0.9547889193003,   -0.0000405286938,   -0.0169835386160,   -0.0041790234538,   -0.0000000623737,    0.9832438604900
Earth,   2020-01-06T00:00:00.00,   -0.2517786460550,    0.9504619757141,   -0.0000406466525,   -0.0169066100371,   -0.0044745928173,   -0.0000001712886,    0.9832448604187
Earth,   2020-01-07T00:00:00.00,   -0.2686446868922,    0.9458402864742,   -0.0000408657342,   -0.0168246379727,   -0.0047685038059,   -0.0000002635804,    0.9832516549608
Earth,   2020-01-08T00:00:00.00,   -0.2854262717314,    0.9409255399133,   -0.0000411661485,   -0.0167377132885,   -0.0050606995406,   -0.0000003328777,    0.9832644760949
Earth,   2020-01-09T00:00:00.00,   -0.3021184931647,    0.9357194714098,   -0.0000415217048,   -0.0166459256323,   -0.0053511434754,   -0.0000003728445,    0.9832835373439
Earth,   2020-01-10T00:00:00.00,   -0.3187165295384,    0.9302238415056,   -0.0000419001816,   -0.0165493551905,   -0.0056398219488,   -0.0000003779016,    0.9833090171772
Earth,   2020-01-11T00:00:00.00,   -0.3352156302575,    0.9244404134753,   -0.0000422645630,   -0.0164480621018,   -0.0059267424032,   -0.0000003442175,    0.9833410388169
Earth,   2020-01-12T00:00:00.00,   -0.3516110904872,    0.9183709355706,   -0.0000425753119,   -0.0163420762647,   -0.0062119256262,   -0.0000002707387,    0.9833796500167
Earth,   2020-01-13T00:00:00.00,   -0.3678982174008,    0.9120171339650,   -0.0000427935482,   -0.0162313913612,   -0.0064953924395,   -0.0000001599056,    0.9834248079257
Earth,   2020-01-14T00:00:00.00,   -0.3840722939758,    0.9053807205584,   -0.0000428846426,   -0.0161159661712,   -0.0067771479750,   -0.0000000177304,    0.9834763738889
Earth,   2020-01-15T00:00:00.00,   -0.4001285479675,    0.8984634157805,   -0.0000428215194,   -0.0159957335377,   -0.0070571682507,    0.0000001468549,    0.9835341205206
Earth,   2020-01-16T00:00:00.00,   -0.4160621326736,    0.8912669819471,   -0.0000425870172,   -0.0158706141834,   -0.0073353928765,    0.0000003231736,    0.9835977496760
Earth,   2020-01-17T00:00:00.00,   -0.4318681221455,    0.8837932602833,   -0.0000421749707,   -0.0157405310752,   -0.0076117249143,    0.0000005001213,    0.9836669170133
Earth,   2020-01-18T00:00:00.00,   -0.4475415194567,    0.8760442051814,   -0.0000415900519,   -0.0156054208855,   -0.0078860361640,    0.0000006672871,    0.9837412580548
Earth,   2020-01-19T00:00:00.00,   -0.4630772743793,    0.8680219116342,   -0.0000408466620,   -0.0154652412308,   -0.0081581750233,    0.0000008157203,    0.9838204118598
Earth,   2020-01-20T00:00:00.00,   -0.4784703063796,    0.8597286345239,   -0.0000399672325,   -0.0153199741951,   -0.0084279745969,    0.0000009383594,    0.9839040403945
Earth,   2020-01-21T00:00:00.00,   -0.4937155297592,    0.8511668002011,   -0.0000389802259,   -0.0151696273624,   -0.0086952599485,    0.0000010302211,    0.9839918432637
Earth,   2020-01-22T00:00:00.00,   -0.5088078789912,    0.8423390113398,   -0.0000379180275,   -0.0150142333689,   -0.0089598543650,    0.0000010884398,    0.9840835681924
Earth,   2020-01-23T00:00:00.00,   -0.5237423331329,    0.8332480458934,   -0.0000368148530,   -0.0148538484164,   -0.0092215848651,    0.0000011122014,    0.9841790176874
Earth,   2020-01-24T00:00:00.00,   -0.5385139382499,    0.8238968508720,   -0.0000357047719,   -0.0146885497735,   -0.0094802870332,    0.0000011025754,    0.9842780520976
Earth,   2020-01-25T00:00:00.00,   -0.5531178267553,    0.8142885317474,   -0.0000346199527,   -0.0145184322376,   -0.0097358089435,    0.0000010622395,    0.9843805892074
Earth,   2020-01-26T00:00:00.00,   -0.5675492328295,    0.8044263385227,   -0.0000335892320,   -0.0143436037761,   -0.0099880137632,    0.0000009951135,    0.9844866006821
Earth,   2020-01-27T00:00:00.00,   -0.5818035032860,    0.7943136499980,   -0.0000326370775,   -0.0141641808872,   -0.0102367807247,    0.0000009059462,    0.9845961060629
Earth,   2020-01-28T00:00:00.00,   -0.5958761038906,    0.7839539579291,   -0.0000317829596,   -0.0139802843876,   -0.0104820044872,    0.0000007999224,    0.9847091653634
Earth,   2020-01-29T00:00:00.00,   -0.6097626220121,    0.7733508524350,   -0.0000310410812,   -0.0137920362496,   -0.0107235932889,    0.0000006823500,    0.9848258714761
Earth,   2020-01-30T00:00:00.00,   -0.6234587667975,    0.7625080095886,   -0.0000304203614,   -0.0135995578335,   -0.0109614665332,    0.0000005584674,    0.9849463434669
Earth,   2020-01-31T00:00:00.00,   -0.6369603682063,    0.7514291814773,   -0.0000299245468,   -0.0134029695265,   -0.0111955525136,    0.0000004333807,    0.9850707214899
Earth,   2020-02-01T00:00:00.00,   -0.6502633764029,    0.7401181881127,   -0.0000295523272,   -0.0132023915128,   -0.0114257868968,    0.0000003121136,    0.9851991635905
Earth,   2020-02-02T00:00:00.00,   -0.6633638622297,    0.7285789103258,   -0.0000292973603,   -0.0129979452017,   -0.0116521124267,    0.0000001997306,    0.9853318441734
Earth,   2020-02-03T00:00:00.00,   -0.6762580191559,    0.7168152822366,   -0.0000291481578,   -0.0127897546776,   -0.0118744801539,    0.0000001014817,    0.9854689534279
Earth,   2020-02-04T00:00:00.00,   -0.6889421664032,    0.7048312816377,   -0.0000290878460,   -0.0125779473523,   -0.0120928522887,    0.0000000228935,    0.9856106965072
Earth,   2020-02-05T00:00:00.00,   -0.7014127519069,    0.6926309167916,   -0.0000290939008,   -0.0123626527990,   -0.0123072064349,   -0.0000000302867,    0.9857572907566
Earth,   2020-02-06T00:00:00.00,   -0.7136663526705,    0.6802182086818,   -0.0000291380581,   -0.0121439986268,   -0.0125175403347,   -0.0000000524071,    0.9859089588828
Earth,   2020-02-07T00:00:00.00,   -0.7256996691874,    0.6675971689227,   -0.0000291867137,   -0.0119221025586,   -0.0127238753162,   -0.0000000385829,    0.9860659159833
Earth,   2020-02-08T00:00:00.00,   -0.7375095100942,    0.6547717759920,   -0.0000292021794,   -0.0116970610230,   -0.0129262556865,    0.0000000142741,    0.9862283493024
Earth,   2020-02-09T00:00:00.00,   -0.7490927645485,    0.6417459553767,   -0.0000291450777,   -0.0114689367430,   -0.0131247412297,    0.0000001062604,    0.9863963919189
Earth,   2020-02-10T00:00:00.00,   -0.7604463636959,    0.6285235711470,   -0.0000289778458,   -0.0112377501537,   -0.0133193918598,    0.0000002335441,    0.9865700950188
Earth,   2020-02-11T00:00:00.00,   -0.7715672377399,    0.6151084357701,   -0.0000286688279,   -0.0110034800003,   -0.0135102474212,    0.0000003882019,    0.9867494063495
Earth,   2020-02-12T00:00:00.00,   -0.7824522793687,    0.6015043397973,   -0.0000281960084,   -0.0107660753938,   -0.0136973094559,    0.0000005591103,    0.9869341624846
Earth,   2020-02-13T00:00:00.00,   -0.7930983238451,    0.5877150956844,   -0.0000275493949,   -0.0105254760247,   -0.0138805320493,    0.0000007336730,    0.9871240984498
Earth,   2020-02-14T00:00:00.00,   -0.8035021503101,    0.5737445848602,   -0.0000267315138,   -0.0102816331494,   -0.0140598245962,    0.0000008997494,    0.9873188719577
Earth,   2020-02-15T00:00:00.00,   -0.8136605015479,    0.5595967969850,   -0.0000257561554,   -0.0100345245306,   -0.0142350636021,    0.0000010471400,    0.9875180948411
Earth,   2020-02-16T00:00:00.00,   -0.8235701142908,    0.5452758554397,   -0.0000246460010,   -0.0097841606965,   -0.0144061076199,    0.0000011683222,    0.9877213636881
Earth,   2020-02-17T00:00:00.00,   -0.8332277520517,    0.5307860283990,   -0.0000234298654,   -0.0095305840667,   -0.0145728102974,    0.0000012585223,    0.9879282844831
Earth,   2020-02-18T00:00:00.00,   -0.8426302348075,    0.5161317289868,   -0.0000221400862,   -0.0092738642940,   -0.0147350293147,    0.0000013153989,    0.9881384896708
Earth,   2020-02-19T00:00:00.00,   -0.8517744635130,    0.5013175083594,   -0.0000208103098,   -0.0090140927272,   -0.0148926314051,    0.0000013386014,    0.9883516486118
Earth,   2020-02-20T00:00:00.00,   -0.8606574392367,    0.4863480453798,   -0.0000194737115,   -0.0087513775738,   -0.0150454947443,    0.0000013293609,    0.9885674733357
Earth,   2020-02-21T00:00:00.00,   -0.8692762780960,    0.4712281345128,   -0.0000181615847,   -0.0084858401477,   -0.0151935100180,    0.0000012901628,    0.9887857213505
Earth,   2020-02-22T00:00:00.00,   -0.8776282228178,    0.4559626730595,   -0.0000169022205,   -0.0082176119442,   -0.0153365810036,    0.0000012244864,    0.9890061966416
Earth,   2020-02-23T00:00:00.00,   -0.8857106516706,    0.4405566477937,   -0.0000157200281,   -0.0079468321132,   -0.0154746249754,    0.0000011365795,    0.9892287494029
Earth,   2020-02-24T00:00:00.00,   -0.8935210848810,    0.4250151213988,   -0.0000146348763,   -0.0076736450445,   -0.0156075728845,    0.0000010312392,    0.9894532746718
Earth,   2020-02-25T00:00:00.00,   -0.9010571887050,    0.4093432188336,   -0.0000136616518,   -0.0073981980214,   -0.0157353691358,    0.0000009135967,    0.9896797099610
Earth,   2020-02-26T00:00:00.00,   -0.9083167772324,    0.3935461142185,   -0.0000128100280,   -0.0071206391192,   -0.0158579708506,    0.0000007889177,    0.9899080320830
Earth,   2020-02-27T00:00:00.00,   -0.9152978123425,    0.3776290186491,   -0.0000120844129,   -0.0068411156097,   -0.0159753466928,    0.0000006624449,    0.9901382535540
Earth,   2020-02-28T00:00:00.00,   -0.9219984023722,    0.3615971693792,   -0.0000114840259,   -0.0065597730820,   -0.0160874755223,    0.0000005393036,    0.9903704190917
Earth,   2020-02-29T00:00:00.00,   -0.9284168003379,    0.3454558201702,   -0.0000110030330,   -0.0062767553255,   -0.0161943452749,    0.0000004244765,    0.9906046027352
Earth,   2020-03-01T00:00:00.00,   -0.9345514023297,    0.3292102325396,   -0.0000106306760,   -0.0059922048118,   -0.0162959525011,    0.0000003228386,    0.9908409059573
Earth,   2020-03-02T00:00:00.00,   -0.9404007465370,    0.3128656669753,   -0.0000103513494,   -0.0057062633812,   -0.0163923029374,    0.0000002392201,    0.9910794568380
Earth,   2020-03-03T00:00:00.00,   -0.9459635128249,    0.2964273729174,   -0.0000101446219,   -0.0054190725061,   -0.0164834133413,    0.0000001784418,    0.9913204099148
Earth,   2020-03-04T00:00:00.00,   -0.9512385219987,    0.2799005763186,   -0.0000099852675,   -0.0051307722669,   -0.0165693145348,    0.0000001452480,    0.9915639457229
Earth,   2020-03-05T00:00:00.00,   -0.9562247329789,    0.2632904637213,   -0.0000098434551,   -0.0048414979927,   -0.0166500550975,    0.0000001440375,    0.9918102683195
Earth,   2020-03-06T00:00:00.00,   -0.9609212350202,    0.2466021628900,   -0.0000096853487,   -0.0045513736106,   -0.0167257043262,    0.0000001782993,    0.9920595983854
Earth,   2020-03-07T00:00:00.00,   -0.9653272314934,    0.2298407218190,   -0.0000094744391,   -0.0042605015048,   -0.0167963520610,    0.0000002497161,    0.9923121592315
Earth,   2020-03-08T00:00:00.00,   -0.9694420123736,    0.2130110906650,   -0.0000091738974,   -0.0039689505124,   -0.0168621023661,    0.0000003570587,    0.9925681539247
Earth,   2020-03-09T00:00:00.00,   -0.9732649154448,    0.1961181141275,   -0.0000087499961,   -0.0036767463505,   -0.0169230590500,    0.0000004952360,    0.9928277345044
Earth,   2020-03-10T00:00:00.00,   -0.9767952817045,    0.1791665418719,   -0.0000081761753,   -0.0033838705661,   -0.0169793045878,    0.0000006550520,    0.9930909687200
Earth,   2020-03-11T00:00:00.00,   -0.9800324160048,    0.1621610607682,   -0.0000074367975,   -0.0030902723952,   -0.0170308790468,    0.0000008241092,    0.9933578137333
Earth,   2020-03-12T00:00:00.00,   -0.9829755656133,    0.1451063443667,   -0.0000065294335,   -0.0027958918444,   -0.0170777681909,    0.0000009887757,    0.9936281063913
Earth,   2020-03-13T00:00:00.00,   -0.9856239241545,    0.1280071070035,   -0.0000054649217,   -0.0025006856164,   -0.0171199064679,    0.0000011365166,    0.9939015742713
Earth,   2020-03-14T00:00:00.00,   -0.9879766586282,    0.1108681479828,   -0.0000042652977,   -0.0022046459200,   -0.0171571928162,    0.0000012576905,    0.9941778634879
Earth,   2020-03-15T00:00:00.00,   -0.9900329492545,    0.0936943767627,   -0.0000029604349,   -0.0019078070669,   -0.0171895113385,    0.0000013462979,    0.9944565736397
Earth,   2020-03-16T00:00:00.00,   -0.9917920302651,    0.0764908185166,   -0.0000015844442,   -0.0016102414831,   -0.0172167489038,    0.0000013997680,    0.9947372902517
Earth,   2020-03-17T00:00:00.00,   -0.9932532235586,    0.0592626054261,   -0.0000001725935,   -0.0013120503654,   -0.0172388058569,    0.0000014182151,    0.9950196091090
Earth,   2020-03-18T00:00:00.00,   -0.9944159624546,    0.0420149606091,    0.0000012409532,   -0.0010133538505,   -0.0172556001774,    0.0000014036019,    0.9953031514574
Earth,   2020-03-19T00:00:00.00,   -0.9952798065637,    0.0247531803376,    0.0000026246265,   -0.0007142833441,   -0.0172670674141,    0.0000013590604,    0.9955875718876
Earth,   2020-03-20T00:00:00.00,   -0.9958444503844,    0.0074826172888,    0.0000039503763,   -0.0004149766055,   -0.0172731587916,    0.0000012884406,    0.9958725615954
Earth,   2020-03-21T00:00:00.00,   -0.9961097281630,   -0.0097913340278,    0.0000051942491,   -0.0001155750647,   -0.0172738391037,    0.0000011960554,    0.9961578493341
Earth,   2020-03-22T00:00:00.00,   -0.9960756168261,   -0.0270632499818,    0.0000063367770,    0.0001837774980,   -0.0172690851669,    0.0000010865481,    0.9964432015801
Earth,   2020-03-23T00:00:00.00,   -0.9957422379394,   -0.0443276894338,    0.0000073632683,    0.0004829356923,   -0.0172588850006,    0.0000009648160,    0.9967284226515
Earth,   2020-03-24T00:00:00.00,   -0.9951098589855,   -0.0615792047044,    0.0000082640275,    0.0007817532016,   -0.0172432375540,    0.0000008359426,    0.9970133549609
Earth,   2020-03-25T00:00:00.00,   -0.9941788938735,   -0.0788123525388,    0.0000090345019,    0.0010800836509,   -0.0172221526781,    0.0000007051146,    0.9972978792807
Earth,   2020-03-26T00:00:00.00,   -0.9929499024854,   -0.0960217049564,    0.0000096753370,    0.0013777816525,   -0.0171956510635,    0.0000005775241,    0.9975819148131
Earth,   2020-03-27T00:00:00.00,   -0.9914235891476,   -0.1132018599985,    0.0000101923299,    0.0016747038743,   -0.0171637640109,    0.0000004582667,    0.9978654189465
Earth,   2020-03-28T00:00:00.00,   -0.9896008001020,   -0.1303474521737,    0.0000105962882,    0.0019707099456,   -0.0171265330781,    0.0000003522543,    0.9981483867457
Earth,   2020-03-29T00:00:00.00,   -0.9874825202038,   -0.1474531625392,    0.0000109028116,    0.0022656631013,   -0.0170840098147,    0.0000002641512,    0.9984308503696
Earth,   2020-03-30T00:00:00.00,   -0.9850698690699,   -0.1645137287226,    0.0000111320203,    0.0025594306638,   -0.0170362558788,    0.0000001983258,    0.9987128786651
Earth,   2020-03-31T00:00:00.00,   -0.9823640966963,   -0.1815239553638,    0.0000113082316,    0.0028518847009,   -0.0169833437914,    0.0000001587903,    0.9989945770507
Earth,   2020-04-01T00:00:00.00,   -0.9793665780980,   -0.1984787256274,    0.0000114595491,    0.0031429034485,   -0.0169253583872,    0.0000001490755,    0.9992760874520
Earth,   2020-04-02T00:00:00.00,   -0.9760788058204,   -0.2153730144370,    0.0000116172655,    0.0034323742717,   -0.0168623986265,    0.0000001719705,    0.9995575874627
Earth,   2020-04-03T00:00:00.00,   -0.9725023784098,   -0.2322019032867,    0.0000118149095,    0.0037201989002,   -0.0167945788104,    0.0000002290613,    0.9998392871068
Earth,   2020-04-04T00:00:00.00,   -0.9686389823589,   -0.2489605953546,    0.0000120867141,    0.0040063011765,   -0.0167220274569,    0.0000003200387,    1.0001214207938
Earth,   2020-04-05T00:00:00.00,   -0.9644903654200,   -0.2656444272829,    0.0000124653084,    0.0042906362726,   -0.0166448815192,    0.0000004418636,    1.0004042317433
Earth,   2020-04-06T00:00:00.00,   -0.9600583011508,   -0.2822488720468,    0.0000129786055,    0.0045731982854,   -0.0165632740668,    0.0000005880573,    1.0006879471388
Earth,   2020-04-07T00:00:00.00,   -0.9553445487249,   -0.2987695262534,    0.0000136462250,    0.0048540212341,   -0.0164773159705,    0.0000007485613,    1.0009727452744
Earth,   2020-04-08T00:00:00.00,   -0.9503508170437,   -0.3152020780141,    0.0000144762460,    0.0051331688948,   -0.0163870763832,    0.0000009105885,    1.0012587206360
Earth,   2020-04-09T00:00:00.00,   -0.9450787449687,   -0.3315422580167,    0.0000154633473,    0.0054107132995,   -0.0162925702773,    0.0000010605039,    1.0015458568041
Earth,   2020-04-10T00:00:00.00,   -0.9395299062256,   -0.3477857848332,    0.0000165891334,    0.0056867084530,   -0.0161937600259,    0.0000011861769,    1.0018340167410
Earth,   2020-04-11T00:00:00.00,   -0.9337058386796,   -0.3639283192644,    0.0000178246652,    0.0059611695522,   -0.0160905712377,    0.0000012788874,    1.0021229540654
Earth,   2020-04-12T00:00:00.00,   -0.9276080883395,   -0.3799654388410,    0.0000191343726,    0.0062340649457,   -0.0159829156420,    0.0000013341220,    1.0024123406227
Earth,   2020-04-13T00:00:00.00,   -0.9212382547461,   -0.3958926347473,    0.0000204801685,    0.0065053208094,   -0.0158707116691,    0.0000013512293,    1.0027018004742
Earth,   2020-04-14T00:00:00.00,   -0.9145980275191,   -0.4117053255803,    0.0000218248366,    0.0067748330276,   -0.0157538970419,    0.0000013324090,    1.0029909409010
Earth,   2020-04-15T00:00:00.00,   -0.9076892101154,   -0.4273988793142,    0.0000231343104,    0.0070424800296,   -0.0156324329549,    0.0000012815868,    1.0032793752162
Earth,   2020-04-16T00:00:00.00,   -0.9005137319645,   -0.4429686363978,    0.0000243789278,    0.0073081327551,   -0.0155063025756,    0.0000012035256,    1.0035667366364
Earth,   2020-04-17T00:00:00.00,   -0.8930736526317,   -0.4584099298118,    0.0000255339656,    0.0075716606974,   -0.0153755070916,    0.0000011032762,    1.0038526851221
Earth,   2020-04-18T00:00:00.00,   -0.8853711616630,   -0.4737181009890,    0.0000265797782,    0.0078329346444,   -0.0152400615966,    0.0000009859192,    1.0041369098961
Earth,   2020-04-19T00:00:00.00,   -0.8774085768561,   -0.4888885120570,    0.0000275017831,    0.0080918272926,   -0.0150999919784,    0.0000008564993,    1.0044191300042
Earth,   2020-04-20T00:00:00.00,   -0.8691883425086,   -0.5039165556369,    0.0000282904339,    0.0083482128408,   -0.0149553331517,    0.0000007200520,    1.0046990945543
Earth,   2020-04-21T00:00:00.00,   -0.8607130282243,   -0.5187976635080,    0.0000289412348,    0.0086019663957,   -0.0148061285139,    0.0000005816499,    1.0049765835351
Earth,   2020-04-22T00:00:00.00,   -0.8519853281714,   -0.5335273152107,    0.0000294547909,    0.0088529637173,   -0.0146524302838,    0.0000004464204,    1.0052514095304
Earth,   2020-04-23T00:00:00.00,   -0.8430080603280,   -0.5481010472131,    0.0000298368492,    0.0091010815740,   -0.0144943003016,    0.0000003195094,    1.0055234202267
Earth,   2020-04-24T00:00:00.00,   -0.8337841649803,   -0.5625144630381,    0.0000300982748,    0.0093461987484,   -0.0143318108853,    0.0000002059866,    1.0057925013663
Earth,   2020-04-25T00:00:00.00,   -0.8243167020229,   -0.5767632440101,    0.0000302549067,    0.0095881975598,   -0.0141650454455,    0.0000001107038,    1.0060585797012
Earth,   2020-04-26T00:00:00.00,   -0.8146088465009,   -0.5908431605347,    0.0000303272569,    0.0098269656885,   -0.0139940987126,    0.0000000381257,    1.0063216255591
Earth,   2020-04-27T00:00:00.00,   -0.8046638823135,   -0.6047500833410,    0.0000303400337,    0.0100623981078,   -0.0138190766125,   -0.0000000078503,    1.0065816547709
Earth,   2020-04-28T00:00:00.00,   -0.7944851938849,   -0.6184799945875,    0.0000303214824,    0.0102943990841,   -0.0136400959360,   -0.0000000240797,    1.0068387298504
Earth,   2020-04-29T00:00:00.00,   -0.7840762558259,   -0.6320289984664,    0.0000303025311,    0.0105228844149,   -0.0134572839216,   -0.0000000083790,    1.0070929603421
Earth,   2020-04-30T00:00:00.00,   -0.7734406200467,   -0.6453933313846,    0.0000303157053,    0.0107477842708,   -0.0132707776497,    0.0000000402126,    1.0073445020711
Earth,   2020-05-01T00:00:00.00,   -0.7625818995413,   -0.6585693712714,    0.0000303937381,    0.0109690470277,   -0.0130807227375,    0.0000001210826,    1.0075935545688
Earth,   2020-05-02T00:00:00.00,   -0.7515037478121,   -0.6715536448040,    0.0000305677812,    0.0111866441525,   -0.0128872703236,    0.0000002316010,    1.0078403552942
Earth,   2020-05-03T00:00:00.00,   -0.7402098331635,   -0.6843428301768,    0.0000308651484,    0.0114005754025,   -0.0126905709926,    0.0000003666490,    1.0080851686633
Earth,   2020-05-04T00:00:00.00,   -0.7287038084034,   -0.6969337518091,    0.0000313066454,    0.0116108723329,   -0.0124907645938,    0.0000005183035,    1.0083282678634
Earth,   2020-05-05T00:00:00.00,   -0.7169892791253,   -0.7093233629611,    0.0000319037790,    0.0118175969372,   -0.0122879663923,    0.0000006759646,    1.0085699086532
Earth,   2020-05-06T00:00:00.00,   -0.7050697772334,   -0.7215087137311,    0.0000326564375,    0.0120208323392,   -0.0120822526794,    0.0000008272057,    1.0088102972434
Earth,   2020-05-07T00:00:00.00,   -0.6929487480516,   -0.7334869067866,    0.0000335518171,    0.0122206650481,   -0.0118736515044,    0.0000009593881,    1.0090495582375
Earth,   2020-05-08T00:00:00.00,   -0.6806295579048,   -0.7452550487808,    0.0000345652058,    0.0124171629028,   -0.0116621440802,    0.0000010616669,    1.0092877112210
Earth,   2020-05-09T00:00:00.00,   -0.6681155227407,   -0.7568102093403,    0.0000356626818,    0.0126103564340,   -0.0114476782312,    0.0000011266847,    1.0095246633741
Earth,   2020-05-10T00:00:00.00,   -0.6554099506100,   -0.7681493978195,    0.0000368050743,    0.0128002305049,   -0.0112301892140,    0.0000011513338,    1.0097602200937
Earth,   2020-05-11T00:00:00.00,   -0.6425161865199,   -0.7792695611624,    0.0000379521353,    0.0129867278607,   -0.0110096199565,    0.0000011364370,    1.0099941090594
Earth,   2020-05-12T00:00:00.00,   -0.6294376490991,   -0.7901675990649,    0.0000390659837,    0.0131697607086,   -0.0107859344656,    0.0000010857001,    1.0102260094858
Earth,   2020-05-13T00:00:00.00,   -0.6161778543182,   -0.8008403881073,    0.0000401133673,    0.0133492243587,   -0.0105591227098,    0.0000010044781,    1.0104555789272
Earth,   2020-05-14T00:00:00.00,   -0.6027404264666,   -0.8112848073153,    0.0000410667750,    0.0135250084346,   -0.0103291990069,    0.0000008987599,    1.0106824733635
Earth,   2020-05-15T00:00:00.00,   -0.5891290999172,   -0.8214977602869,    0.0000419047214,    0.0136970038853,   -0.0100961972185,    0.0000007745343,    1.0109063597987
Earth,   2020-05-16T00:00:00.00,   -0.5753477160246,   -0.8314761920026,    0.0000426115800,    0.0138651061012,   -0.0098601654653,    0.0000006375070,    1.0111269228033
Earth,   2020-05-17T00:00:00.00,   -0.5614002182779,   -0.8412171008753,    0.0000431772660,    0.0140292153233,   -0.0096211619087,    0.0000004930637,    1.0113438672142
Earth,   2020-05-18T00:00:00.00,   -0.5472906479040,   -0.8507175473513,    0.0000435969554,    0.0141892356145,   -0.0093792521774,    0.0000003463612,    1.0115569190883
Earth,   2020-05-19T00:00:00.00,   -0.5330231407381,   -0.8599746608082,    0.0000438709210,    0.0143450734090,   -0.0091345084404,    0.0000002024569,    1.0117658265227
Earth,   2020-05-20T00:00:00.00,   -0.5186019255435,   -0.8689856461688,    0.0000440044872,    0.0144966363742,   -0.0088870098455,    0.0000000664078,    1.0119703614045
Earth,   2020-05-21T00:00:00.00,   -0.5040313229331,   -0.8777477915685,    0.0000440080492,    0.0146438330816,   -0.0086368438910,   -0.0000000567049,    1.0121703226423
Earth,   2020-05-22T00:00:00.00,   -0.4893157442525,   -0.8862584775441,    0.0000438970686,    0.0147865737749,   -0.0083841082191,   -0.0000001618516,    1.0123655409579
Earth,   2020-05-23T00:00:00.00,   -0.4744596889976,   -0.8945151880567,    0.0000436919380,    0.0149247723130,   -0.0081289122600,   -0.0000002442388,    1.0125558849056
Earth,   2020-05-24T00:00:00.00,   -0.4594677398084,   -0.9025155228283,    0.0000434176143,    0.0150583491216,   -0.0078713781900,   -0.0000002995840,    1.0127412674301
Earth,   2020-05-25T00:00:00.00,   -0.4443445541075,   -0.9102572101409,    0.0000431029434,    0.0151872347782,   -0.0076116407981,   -0.0000003244488,    1.0129216520720
Earth,   2020-05-26T00:00:00.00,   -0.4290948521547,   -0.9177381188203,    0.0000427796438,    0.0153113737361,   -0.0073498460984,   -0.0000003165826,    1.0130970578930
Earth,   2020-05-27T00:00:00.00,   -0.4137234013216,   -0.9249562683164,    0.0000424809576,    0.0154307277482,   -0.0070861487591,   -0.0000002752372,    1.0132675623464
Earth,   2020-05-28T00:00:00.00,   -0.3982349973878,   -0.9319098356207,    0.0000422400125,    0.0155452787253,   -0.0068207085618,   -0.0000002014283,    1.0134333015326
Earth,   2020-05-29T00:00:00.00,   -0.3826344431901,   -0.9385971582732,    0.0000420879520,    0.0156550309610,   -0.0065536860204,   -0.0000000981367,    1.0135944674303
Earth,   2020-05-30T00:00:00.00,   -0.3669265253840,   -0.9450167325348,    0.0000420518970,    0.0157600126668,   -0.0062852370656,    0.0000000295567,    1.0137513016364
Earth,   2020-05-31T00:00:00.00,   -0.3511159902083,   -0.9511672056262,    0.0000421528158,    0.0158602764667,   -0.0060155064945,    0.0000001744335,    1.0139040849190
Earth,   2020-06-01T00:00:00.00,   -0.3352075195505,   -0.9570473607401,    0.0000424034397,    0.0159558979527,   -0.0057446200183,    0.0000003272841,    1.0140531217154
Earth,   2020-06-02T00:00:00.00,   -0.3192057100418,   -0.9626560935699,    0.0000428064677,    0.0160469709095,   -0.0054726754727,    0.0000004773620,    1.0141987190107
Earth,   2020-06-03T00:00:00.00,   -0.3031150590971,   -0.9679923803545,    0.0000433534304,    0.0161335979780,   -0.0051997350333,    0.0000006132595,    1.0143411602391
Earth,   2020-06-04T00:00:00.00,   -0.2869399626885,   -0.9730552398532,    0.0000440246400,    0.0162158768710,   -0.0049258214679,    0.0000007241867,    1.0144806769631
Earth,   2020-06-05T00:00:00.00,   -0.2706847281317,   -0.9778436949072,    0.0000447905363,    0.0162938846217,   -0.0046509213936,    0.0000008014232,    1.0146174233275
Earth,   2020-06-06T00:00:00.00,   -0.2543536017530,   -0.9823567412551,    0.0000456143962,    0.0163676643925,   -0.0043749963953,    0.0000008395197,    1.0147514591735
Earth,   2020-06-07T00:00:00.00,   -0.2379508066405,   -0.9865933304330,    0.0000464559447,    0.0164372193143,   -0.0040979994365,    0.0000008368441,    1.0148827460322
Earth,   2020-06-08T00:00:00.00,   -0.2214805819704,   -0.9905523696991,    0.0000472751038,    0.0165025151026,   -0.0038198914734,    0.0000007953163,    1.0150111563630
